segment,delta0,theta0,alpha0,beta0,gamma0,TBR0,delta1,theta1,alpha1,beta1,gamma1,TBR1,delta2,theta2,alpha2,beta2,gamma2,TBR2,delta3,theta3,alpha3,beta3,gamma3,TBR3,Mean_TBR,label,file
62,0.048511622787062114,0.13480482410968492,0.1092462656370072,0.04979458053373903,0.1569144019409749,0.23619481924119917,0.11557081440614193,0.21180727715953906,0.5652611666512465,0.22370962598449126,0.12054675402992542,0.19849741758923709,0.03662983472226955,0.22009395916845584,0.5394774083467966,0.2388001091616122,0.08898874860518093,0.22108901664200906,0.029149889772449103,0.06622436809193753,0.03329479157328865,0.021808997865909032,0.12841142683138546,0.17141076648473055,0.23306759867963855,EO,EO.csv
63,0.03744610705202396,0.11586656307091689,0.16400485569540785,0.04923057142683766,0.16673728576896402,0.20498192027287493,0.06538272533312882,0.12064319733200005,0.0813855035489987,0.1049659671165781,0.4546904544783038,0.1976332449490289,0.015610529635400742,0.07405222605307399,0.05684634690303819,0.08512390933465938,0.2763591780534799,0.15974706553040668,0.057689998008566466,0.06351853254600678,0.044728441828566896,0.015278866666326479,0.1506906383596423,0.20805259788441915,0.250204181990357,EO,EO.csv
64,0.009051731313485604,0.031058588963693234,0.14113983134329855,0.045257051288732766,0.10991857032294595,0.0608116759739519,0.10773616836487404,0.45715413613479583,0.10329586971834995,0.12634325379010802,0.17785342836453072,0.6209734634039976,0.02766349688143818,0.234921894767084,0.11102103726995427,0.10953678308261774,0.17689310203597286,0.41935603682938155,0.014456042573906038,0.008527564601440087,0.018628526061705876,0.030847015641062476,0.042912619706210506,0.018328792604666563,0.13973217603321253,EO,EO.csv
65,0.11546741268215961,0.3305489569011716,0.20391777253202548,0.10265377906705335,0.2457728893558167,0.34342553889216587,0.03683670721186465,0.03770572210671817,0.22008135157296105,0.1965334494488675,0.35968004336210385,0.043933797486820816,0.008520073508187544,0.09062653115773522,0.2165304164613266,0.13744632885506605,0.2156430420725396,0.14141566615886292,0.06382245763175494,0.17049390475532009,0.13082491491538972,0.019834759614265184,0.20533498666538175,0.4672226751966914,0.4793568638071512,EO,EO.csv
66,0.009757490221881101,0.08483298392726502,0.2913977596598771,0.05199043987843448,0.14630620812665068,0.1457786179442168,0.02213456584044764,0.3290073439227158,0.3613001644475948,0.1290045745312388,0.3647321592032995,0.44597712511602006,0.0053354680219284,0.2140002246795932,0.2771745166591299,0.08085687135463468,0.24209167861081726,0.4618824540097079,0.014195881138701823,0.039795307085861986,0.07256535678639987,0.019667722022193676,0.10413033665739345,0.11160515971462741,0.22093315664747176,EO,EO.csv
67,0.01677605586014906,0.11419133252741803,0.23049432354489738,0.04451982730677413,0.02816686304409556,0.21514634627459767,0.0682185367484147,0.13055293762351022,0.4057468388681758,0.3420831450632933,0.20718678617269415,0.08268301537985524,0.0170920566447111,0.14404859923528135,0.28721798144461347,0.16109415878929825,0.1101372134542616,0.1978523281810098,0.03313137935058557,0.04674493853559613,0.05602463089015557,0.022167795654866877,0.034165639506496856,0.12026023732635926,0.16826853770603845,EO,EO.csv
68,0.06293437267428612,0.18462351890921772,0.05735106736749676,0.05890941154736369,0.13666203740972904,0.2886770770099527,0.23739587732071396,0.30909530233352656,0.45665078529210207,0.18646913904235587,0.7867127089382314,0.32963442896273176,0.06771105268778281,0.23077931806272364,0.3486460914678135,0.10497669661774867,0.4379425450096151,0.423641819667922,0.031814448550420274,0.11121504838857547,0.04785341732878353,0.019436427615440094,0.15096491806073914,0.30985229896817035,0.40153524897004594,EO,EO.csv
1,0.11587053276084198,0.0640634618808627,0.3888151353386129,0.3418657255865157,0.33711182627919567,0.020759344814111062,0.4710692805062108,0.2089573422995626,0.17111542260788692,0.2841743181117182,0.7840392469354432,0.16043855865953666,0.35140924515813143,0.13843938721079097,0.39830898134068016,0.2669473617100051,0.2113766756898589,0.12758007028008983,0.013115766267253293,0.0731896683285671,0.20356111160207033,0.13056229930871235,0.2420605050939505,0.041265244884371055,0.06050387119883277,EO_Post,EO_Post.csv
2,0.02317083537883907,0.5344103490475083,0.5378218258626906,0.2698881729851124,0.2363119091694722,0.24288442931632745,0.13284497175184815,0.23698789178522076,0.5401507889550152,0.23959165356966097,0.28305631019294814,0.20999022955345487,0.2577725032186034,0.6324156309770074,0.5842981662393294,0.31431624035379735,0.2079372966829507,0.5026869385212618,0.060281888795464506,0.3904805713859258,0.2554725178691707,0.14144266027751798,0.19799774280099758,0.2067532394018141,0.29871507573267053,EO_Post,EO_Post.csv
3,0.02962276901075152,0.22842654983402985,0.40202504909657266,0.6291913870232004,0.6823694107762338,0.04399035174829027,0.19981430619161863,0.18520476659117538,0.251965104864955,0.2403207607716221,0.2740363151596318,0.16402884263134485,0.40218193454757023,0.27246853103561913,0.17362115825885974,0.2655940387764261,0.28550254576510986,0.25036997973537617,0.03319274167599817,0.1005823294827325,0.09931206116400522,0.17909060866281298,0.7241199875069337,0.04192465457563067,0.08081203074851204,EO_Post,EO_Post.csv
4,0.016381864679899244,0.045245663545969234,0.6156114893773184,0.5400081695819459,0.5852956388574982,0.007354403874160339,0.10341720989049523,0.1439117628327095,0.214406607804763,0.29384136217066514,0.245739821156211,0.10647726504570287,0.058559643284569356,0.18239888691968173,0.2338661416988142,0.2593992490684124,0.3588319847419625,0.171545306772313,0.0027090999940766114,0.013342595900122827,0.06955542151059373,0.13034294874741217,0.38518438472942024,0.007015711043975674,0.027067224982992973,EO_Post,EO_Post.csv
5,0.017616714948578766,0.05030918532275993,0.1783059197894804,0.6875921590592127,0.9999999999999999,0.005842187137872184,0.06903777774643147,0.6670601845297089,0.1064224379329434,0.39469117994156955,0.46621685306824556,0.39442802393157117,0.05891594304219004,0.4528111912067318,0.10525995794142912,0.5591876126222375,0.9357298013389512,0.21645912459247213,0.002772456125051108,0.0022281789978327747,0.011962195339064676,0.1916395767916768,0.903700042582791,0.0,0.06108335222678009,EO_Post,EO_Post.csv
6,0.01955953859577333,0.07257485078460155,0.28515429713248686,0.8553441503788173,0.45882784135087595,0.007303730115714395,0.05921573454968644,0.4099803471389748,0.16231748600919546,0.36485432002225193,0.34774218620731095,0.25660539187125053,0.019231031847210926,0.2043451708714146,0.15596610312269668,0.51068870080504,0.3349068103619422,0.10611846131472517,0.004617190727974446,0.008209639221934463,0.0279673805709862,0.24550243150257708,0.3968758168678103,0.0015717270587416864,0.033100386078607325,EO_Post,EO_Post.csv
7,0.0724112800765109,0.15828573319570619,0.04039596734688067,0.9577707245726186,0.40597953115356394,0.018006468333862647,0.05291087281970495,0.0545404960583348,0.2932814159880605,0.4931648668279618,0.45815189953390634,0.016068010199236767,0.06155174729131049,0.052974556994387335,0.12125242312380768,0.7564442988833491,0.3905410504934295,0.018507927341669818,0.009486481566607332,0.0702476244245723,0.049250094353640805,0.28384925932229954,0.30580106773284177,0.018139208816255442,0.00998458487362389,EO_Post,EO_Post.csv
8,0.021569986349991105,0.13592758439941494,0.11512654346165707,0.6077814941616208,0.5168314373249152,0.02565214833828926,0.1274918345711706,0.377152734580525,0.09721756668622104,0.12473573294369192,0.9999999999999999,0.5191342142217121,0.07317541487799684,0.35455497985489554,0.2281827018781667,0.2660474276213727,0.7335010424657532,0.3247822692918756,0.01503774160940503,0.03690480311889704,0.02441183774921479,0.13831199648270634,0.4065947690784842,0.019341447162930923,0.1095878528280869,EO_Post,EO_Post.csv
9,0.052556394827781905,0.19388208148087582,0.3359094026580625,0.6952346482372577,0.4646968472393247,0.03299436308807951,0.01752021433974498,0.3634049836381419,0.08180418638721622,0.22205033809567828,0.42031299934006705,0.3402991724249609,0.06481784456802608,0.27798993388643495,0.06859137320715905,0.40367177805555027,0.21604012828560454,0.17834773811773305,0.0070265033721152274,0.025202642461229406,0.03088209555916499,0.20751390246454202,0.32987185242500555,0.008384022915949765,0.06303518212294879,EO_Post,EO_Post.csv
10,0.10189314453388527,0.15519096553840486,0.20513274407626528,0.7356470355488551,0.45835245038896255,0.024044130271826596,0.04484332770818006,0.3122237701108578,0.2074451621051617,0.5324511450475656,0.46058599480358675,0.13480107762135382,0.07407624172002994,0.19681814309320073,0.3131289145306573,0.6498050620585187,0.25457327581980327,0.08166053990941904,0.02886788543779076,0.03902044716036146,0.06012226352737335,0.2537259181791914,0.39521797588131236,0.01086600280687462,0.02692472577538913,EO_Post,EO_Post.csv
11,0.03395784396003426,0.047041398908522186,0.07326207485704235,0.8363015612421635,0.7142261020292063,0.0035090406379786688,0.012820701411436392,0.09507463375920927,0.12494911750143466,0.5732463266157116,0.6269189654046169,0.028702332194788883,0.03553488942312427,0.12260718326874041,0.13742586486159641,0.7937082978249692,0.6996539670315773,0.04173591211953323,0.01623661136184633,0.03824903141204948,0.05207507595615719,0.24550368546029724,0.52500303974061,0.011020853703199801,0.005052538307771189,EO_Post,EO_Post.csv
12,0.014720516515148347,0.19519074577299453,0.17930269999914786,0.9916611902762293,0.364341770725862,0.02222710875933072,0.03687123323811304,0.21458138739785418,0.056646195215367595,0.12978483284582057,0.29354129696501985,0.2953821923025557,0.008908370546100733,0.0,0.051595662281063506,0.5175874511103218,0.3058892855496756,0.0,0.002823989405593877,0.019112118195850476,0.04585722811976683,0.26602053886630944,0.3726426091116856,0.004519681611763201,0.031193317685161044,EO_Post,EO_Post.csv
13,0.051413645184626586,0.15039342106018255,0.4864553809183955,0.5230650454128115,0.46758164496887744,0.03390726270973586,0.04085688261144082,0.24107447944544766,0.11618684427355107,0.03567073590564421,0.6069190768663818,0.5806051584131992,0.009720629053302695,0.1953533580040712,0.24185150742446276,0.28663240808248863,0.45609973354174344,0.16890620542564727,0.053063196038285666,0.0614743623093974,0.04659002989969323,0.14877528399199205,0.34641095038757935,0.030415399464874572,0.11011404144973334,EO_Post,EO_Post.csv
14,0.0342059810209014,0.11646926691969002,0.31322208451452394,0.7849879452406343,0.3245147612659767,0.01575927257300244,0.15548104832852666,0.49304257616890723,0.27785921234052935,0.30332028337194916,0.23295696040305863,0.3617191894043923,0.11091526606695012,0.14762501148699486,0.15176235830769222,0.44497003974855037,0.29807631807768686,0.086995253689558,0.022543435731916577,0.014434694854910788,0.025481063862025168,0.26033441838949506,0.18325119135740758,0.0032553072192843223,0.04693175938600627,EO_Post,EO_Post.csv
15,0.007222338371677742,0.04677592525176723,0.20886973673744255,0.4397797319680339,0.40742921695653944,0.010379887367831714,0.06752462717499234,0.07634543595974122,0.16624384084635724,1.0000000000000002,0.3196111721777801,0.0013828689107744305,0.14916335286656576,0.5644732090170522,0.19907127191535037,0.5792608273451756,0.42345084558270535,0.2613043423977717,0.012865930635280616,0.06775841448793875,0.07701222381188014,0.1612393936033263,0.2715318440611195,0.03104102144640001,0.045776044121612444,EO_Post,EO_Post.csv
16,0.0018515234040907156,0.07705832517711947,0.3593511101224498,0.7350196936815353,0.5946056285771396,0.010002487722455766,0.06985098612820262,0.2733470752604953,0.2030601705202242,0.1879682426651855,0.9435094812527972,0.2906608353635709,0.05107708770505583,0.6366890575746825,0.5581024217547339,0.4075205589227945,0.8659551125748548,0.40432854077239977,0.021394637758059,0.04191497609417342,0.05379968710746046,0.22169061755189853,0.5229922240567102,0.013578449703420939,0.08274867093484099,EO_Post,EO_Post.csv
17,0.0011212600777363705,0.034365881621221624,0.19671265346652123,0.8517396605535343,0.5064539144949658,0.0013851557005515151,0.07321103197232567,0.3024170620992669,0.3476762679242206,0.4792754239756326,0.1569829538897226,0.1447782525055018,0.018242212515695137,0.24026015943114662,0.2954406587377892,0.4462177338020313,0.3729595200674064,0.14101377061625975,0.0014924052438128612,0.01343461615182554,0.0347358848131183,0.26895299178971466,0.31326544578326354,0.0028210890448341006,0.0233263397531596,EO_Post,EO_Post.csv
18,0.08006705208122392,0.12289403099921578,0.09392177674909205,0.8712913869273546,0.7893153772189738,0.014779628173410574,0.20457828069498446,0.29773893814264774,0.16588762431002463,0.28773905881051753,0.33461239972371015,0.22705988735644786,0.11863672245928952,0.07286286929506389,0.030189905384207287,0.4201352944062359,0.629502088696098,0.04547390739383548,0.005057700668583022,0.012958830238116859,0.026775006342212627,0.2695058515412188,0.5449608416488386,0.0026758024821397462,0.024992514834983805,EO_Post,EO_Post.csv
19,0.01121599057323821,0.07628630179918217,0.19317626633892185,1.0,0.7445921975524441,0.006110868272966702,0.044497936791194896,0.2788736623484329,0.2544265418772059,0.5281581376240929,0.4943321311676512,0.12008564190161997,0.01562346025963515,0.24212202868612676,0.13039658056179948,0.9156098012067329,0.940972093457487,0.07246271005813312,0.003262173833563392,0.012295282339532086,0.05903732107942469,0.26670107776684804,0.44552207091488166,0.002525147105214072,0.013106265836811404,EO_Post,EO_Post.csv
20,0.04685708229391761,0.2512101289471129,0.578598835127143,0.5008415439968591,0.7005025817907852,0.061680005882698785,0.09036210499020318,0.2977926847687026,0.23124931422454803,0.2361378219436254,0.4236940597050145,0.26648271710421156,0.09374993210554157,0.32187017348326397,0.2509899689595045,0.30410228772075665,0.3152288299500422,0.2637794511626418,0.016723837020245484,0.07180333054141275,0.027756633531605793,0.13172572803800875,0.4784165718664181,0.040126318778552945,0.09714308085285256,EO_Post,EO_Post.csv
21,0.07305092031240758,0.13922627560502268,0.03290744525294252,0.9395385948009696,0.6196149098973479,0.01572665090509881,0.052603545564992076,0.29258130493392187,0.08966143524097644,0.17104275539038263,0.4667232196726785,0.3318929855504894,0.016939206787282085,0.15153027080597736,0.005031539142582218,0.5390680640894279,0.6349925198805643,0.07484635933851153,0.055727448683599023,0.033988314864677044,0.02770773712865403,0.2287798628767983,0.41659428920025293,0.010462688071345996,0.04799895867889642,EO_Post,EO_Post.csv
22,0.04581934256432246,0.3349433692725759,0.1797537463409796,0.5059990153688674,0.44620736651519366,0.08255535888146551,0.047855096473810775,0.3800448683585843,0.050365589846201916,0.3753481651928171,0.2843668942422599,0.2315021242326135,0.03531059155150305,0.45945021393861285,0.06206859090612557,0.4734145430286468,0.28454188437510586,0.255453138216497,0.017376894671479112,0.032494838595140525,0.0024076943778627946,0.16797185273683934,0.34248123622223153,0.013873000830092578,0.07412122664076616,EO_Post,EO_Post.csv
23,0.04676368061354627,0.4702586514495185,0.2468297802209142,0.3584759443360056,0.14670296617438566,0.1636732289896649,0.08312881037211098,0.13500885306648633,0.09438383597522888,0.43495229874125607,0.29018514357466263,0.06581202070565785,0.08097006483672968,0.10377438385047609,0.034887251174688584,0.4646803233589976,0.10010247668282114,0.05885757856362303,0.005646375107705478,0.06038328909227525,0.01704087117517089,0.1388538470098969,0.09172873936412589,0.03195634907328841,0.06391996428418564,EO_Post,EO_Post.csv
